gender_F,age_F,checking_status_F,credit_history_F,purpose_F,savings_status_F,employment_F,other_parties_F,residence_since_F,property_magnitude_F,other_payment_plans_F,housing_F,existing_credits_F,job_F,num_dependents_F,own_telephone_F,foreign_worker_F,duration_F,credit_amount_F,installment_commitment_F,class_F,gender_CF,age_CF,checking_status_CF,credit_history_CF,purpose_CF,savings_status_CF,employment_CF,other_parties_CF,residence_since_CF,property_magnitude_CF,other_payment_plans_CF,housing_CF,existing_credits_CF,job_CF,num_dependents_CF,own_telephone_CF,foreign_worker_CF,duration_CF,credit_amount_CF,installment_commitment_CF,class_CF,class_TTD,class_PSDL,duration_PSDT,credit_amount_PSDT,installment_commitment_PSDT,class_PSDT,risk_score,risk_score_treat_female,risk_score_treat_male
1.0,22.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,24.0,3149.0,4.0,1.0,0.0,22.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0001804,1.0,0.0,0.0,0.99988806,3.0,1.0000147,0.0,1.0,23.26076,3048.6965,3.9994874,1.0,1.0,1.0,23.37629,3110.4812,3.9991126,1.0,0.004000008,0.00967741,0.0059999824
1.0,30.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,18.0,2249.0,4.0,1.0,0.0,30.0,1.0,3.0,1.0,0.0,1.0,2.0,3.9906907,3.0,1.0,1.0,0.9999404,0.0,1.002283,1.0,1.0,19.094204,1899.5103,3.9989731,1.0,1.0,1.0,17.90555,1736.5385,4.000476,1.0,0.0,0.0,0.0
0.0,57.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,12.0,2748.0,2.0,1.0,1.0,57.0,3.0,1.0,4.0,2.0,3.0,2.0,3.9995146,1.0,0.0,0.0,3.0035157,2.0,1.000038,1.0,1.0,12.750714,3737.2598,2.003353,1.0,1.0,1.0,11.196712,2866.6685,2.002758,1.0,0.0019999743,0.0,0.0019999743
1.0,35.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,18.0,3780.0,3.0,1.0,0.0,35.0,3.0,1.0,5.0,2.0,2.0,2.0,1.9999236,3.0,1.0,1.0,1.9996566,0.0,0.99997777,1.0,1.0,15.047691,2475.3108,3.5735295,1.0,1.0,1.0,15.562357,2643.424,2.5334554,1.0,0.11199999,0.070967734,0.14200002
0.0,44.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,24.0,12579.0,4.0,0.0,1.0,44.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0007567,1.0,1.0,0.0,0.99995375,0.0,1.0000361,1.0,1.0,35.25916,14040.46,3.9998422,0.0,0.0,0.0,24.136848,13534.681,4.0001736,0.0,0.88199997,0.8548387,0.924
0.0,27.0,0.0,3.0,5.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,12.0,951.0,4.0,0.0,1.0,27.0,0.0,3.0,5.0,0.0,2.0,2.0,3.997649,3.0,0.0,2.0,4.0280085,3.0,0.99998856,0.0,1.0,12.032432,975.3425,4.0010204,0.0,0.0,0.0,11.847478,975.40234,4.0007224,0.0,1.0,1.0,1.0
1.0,35.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,24.0,2346.0,4.0,1.0,0.0,35.0,3.0,1.0,2.0,2.0,1.0,2.0,3.9901524,3.0,1.0,1.0,1.9997866,3.0,0.9999956,1.0,1.0,23.954895,2114.5024,3.9993691,1.0,1.0,1.0,23.706802,1994.3177,3.9995842,1.0,0.01999998,0.0032258034,0.026000023
1.0,49.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,30.0,8386.0,2.0,0.0,0.0,49.0,0.0,1.0,5.0,2.0,1.0,2.0,1.9988823,0.0,1.0,2.0,0.9999473,3.0,0.99996996,0.0,1.0,23.780903,6430.087,1.9988737,0.0,0.0,0.0,23.866783,5443.284,2.002714,0.0,1.0,1.0,1.0
1.0,20.0,1.0,3.0,5.0,4.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,2996.0,2.0,0.0,0.0,20.0,1.0,3.0,5.0,4.0,0.0,2.0,4.0019403,3.0,1.0,1.0,0.9998399,3.0,1.0000197,0.0,1.0,23.475143,3008.7224,1.9925586,0.0,0.0,0.0,23.26929,2993.688,1.9939573,0.0,1.0,1.0,1.0
1.0,40.0,0.0,1.0,5.0,2.0,4.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,18.0,7374.0,4.0,1.0,0.0,40.0,0.0,2.0,5.0,2.0,4.0,2.0,4.0012174,0.0,2.0,2.0,1.9996008,0.0,0.99997896,1.0,1.0,15.807494,5806.0386,4.001231,1.0,1.0,1.0,12.813186,5223.255,4.0015616,1.0,0.0,0.0,0.0
0.0,38.0,0.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,12976.0,3.0,0.0,1.0,38.0,0.0,3.0,2.0,2.0,4.0,2.0,3.9987555,1.0,1.0,0.0,1.0000358,0.0,1.000021,1.0,1.0,20.986904,14176.2295,2.947913,0.0,0.0,0.0,18.788475,13842.718,3.9940777,0.0,0.28399998,0.21935487,0.334
0.0,23.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,15.0,392.0,4.0,1.0,1.0,23.0,2.0,2.0,4.0,2.0,1.0,2.0,3.9977584,1.0,1.0,2.0,1.000187,2.0,0.999991,1.0,1.0,17.227442,399.2849,4.0015235,1.0,1.0,1.0,17.760925,361.8191,4.0014076,1.0,0.0019999743,0.0,0.0019999743
0.0,25.0,0.0,3.0,7.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,9.0,1206.0,4.0,1.0,1.0,25.0,0.0,3.0,7.0,3.0,3.0,2.0,3.997668,2.0,1.0,1.0,1.0001732,3.0,0.99998236,0.0,1.0,9.269738,1233.9656,4.0009594,1.0,1.0,1.0,9.048441,1215.9104,4.0006804,1.0,0.0,0.0,0.0
1.0,63.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,24.0,2957.0,4.0,1.0,0.0,62.999996,1.0,1.0,2.0,2.0,3.0,2.0,4.0003357,0.0,1.0,1.0,1.9997711,3.0,0.99995434,1.0,1.0,23.48477,2403.733,3.999566,1.0,1.0,1.0,23.007551,2566.8147,3.9990654,1.0,0.050000012,0.025806427,0.06800002
1.0,30.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,9.0,1224.0,3.0,1.0,0.0,30.0,3.0,1.0,1.0,2.0,0.0,2.0,0.9999739,2.0,1.0,1.0,1.9994774,3.0,0.99999547,0.0,1.0,8.839981,838.79224,2.0810804,1.0,1.0,0.0,8.564704,880.7759,2.0495954,1.0,0.556,0.5193548,0.622
0.0,43.0,3.0,1.0,7.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,15.0,1459.0,4.0,1.0,1.0,43.0,3.0,1.0,7.0,2.0,0.0,2.0,2.0005047,3.0,1.0,1.0,1.00005,1.0,1.0000308,1.0,1.0,19.028372,2014.8811,4.0011544,1.0,1.0,1.0,14.739775,1880.9655,4.0007153,1.0,0.0,0.0,0.0
1.0,42.0,3.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,4.0,1503.0,2.0,1.0,0.0,42.0,3.0,0.0,7.0,2.0,1.0,2.0,0.9993082,2.0,1.0,1.0,1.9996318,2.0,1.0014402,0.0,1.0,5.8541784,854.5415,2.0036945,1.0,1.0,1.0,3.9432716,1283.855,1.0091187,1.0,0.0,0.0,0.0
1.0,26.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,21.0,3414.0,2.0,0.0,0.0,26.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0000654,0.0,1.0,1.0,1.9995883,3.0,1.0000045,0.0,1.0,18.608887,2975.5164,1.9986145,0.0,0.0,0.0,19.345205,3267.9717,1.9959505,0.0,0.884,0.8483871,0.918
1.0,65.0,1.0,1.0,8.0,2.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,42.0,3394.0,4.0,1.0,0.0,65.0,1.0,1.0,8.0,2.0,4.0,0.0,4.0006843,3.0,1.0,1.0,1.9997704,1.0,0.9999623,0.0,1.0,40.19661,3212.4072,3.9995532,1.0,1.0,1.0,42.308037,4355.1084,3.9992404,1.0,0.0,0.0,0.0
0.0,39.0,0.0,1.0,9.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,6.0,932.0,1.0,1.0,1.0,39.0,0.0,1.0,9.0,4.0,1.0,2.0,2.060614,0.0,1.0,1.0,2.0004544,2.0,1.000016,0.0,1.0,5.9502077,1001.2866,1.0007117,1.0,1.0,1.0,6.4630756,1037.8811,1.0017349,1.0,0.0019999743,0.0,0.0019999743
0.0,57.0,1.0,1.0,7.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,24.0,1231.0,4.0,1.0,1.0,57.0,1.0,1.0,7.0,3.0,3.0,2.0,3.9996486,0.0,1.0,2.0,2.0002105,0.0,1.0000215,1.0,1.0,24.35468,1459.1252,4.0001802,1.0,1.0,1.0,25.640547,1515.97,4.000247,1.0,0.022000015,0.0129032135,0.03399998
1.0,40.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,4623.0,3.0,0.0,0.0,40.0,3.0,3.0,4.0,0.0,0.0,2.0,1.9995868,0.0,1.0,1.0,0.99991906,0.0,0.9999782,1.0,1.0,11.66224,2839.8733,3.9959111,0.0,0.0,0.0,14.211241,3547.488,3.9962482,0.0,1.0,1.0,1.0
1.0,46.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,12.0,697.0,4.0,0.0,0.0,46.0,1.0,0.0,1.0,2.0,2.0,2.0,1.9992142,3.0,0.0,1.0,1.9996736,3.0,0.99997616,1.0,1.0,11.409885,430.28394,3.9986038,0.0,0.0,0.0,11.313247,357.7942,3.9989872,0.0,0.702,0.683871,0.772
1.0,29.0,1.0,2.0,4.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,36.0,6887.0,4.0,0.0,0.0,28.999998,1.0,3.0,4.0,2.0,0.0,2.0,3.9934447,0.0,2.0,1.0,0.9998851,3.0,0.99999857,0.0,1.0,30.819088,4690.71,4.0011826,0.0,0.0,0.0,35.441628,6590.175,3.999553,0.0,0.736,0.7,0.778
1.0,47.0,3.0,3.0,5.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,18.0,1984.0,4.0,1.0,0.0,47.0,3.0,3.0,5.0,2.0,0.0,2.0,4.000281,1.0,0.0,0.0,1.9998806,3.0,0.9999887,0.0,1.0,16.673594,1715.4534,3.999672,1.0,1.0,1.0,16.995214,1685.0404,3.9997878,1.0,0.03399998,0.01935482,0.041999996
1.0,50.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,6.0,1236.0,2.0,1.0,0.0,50.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0003424,0.0,1.0,2.0,0.9999777,3.0,0.9999827,0.0,1.0,5.924918,1188.4299,1.996568,1.0,1.0,1.0,6.066249,1139.2666,2.0004373,1.0,0.032000005,0.0129032135,0.041999996
0.0,25.0,0.0,3.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,12.0,2762.0,1.0,0.0,1.0,25.0,0.0,3.0,6.0,4.0,3.0,2.0,1.9992504,1.0,0.0,1.0,1.000195,3.0,0.9999774,1.0,1.0,13.860065,3058.4631,1.0029317,0.0,0.0,0.0,12.01976,2870.9856,1.0028274,0.0,1.0,1.0,1.0
0.0,28.0,3.0,3.0,5.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.0,3349.0,4.0,0.0,1.0,28.0,3.0,3.0,5.0,2.0,0.0,2.0,1.9996902,3.0,1.0,1.0,1.0000933,0.0,1.0000098,1.0,1.0,36.487953,3604.7898,4.0007315,0.0,0.0,0.0,36.291428,3490.7573,4.000697,0.0,0.222,0.19354838,0.26200002
1.0,20.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,9.0,1313.0,1.0,1.0,0.0,20.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0009403,3.0,1.0,1.0,0.99992275,3.0,1.0000172,0.0,1.0,8.941498,1262.5923,0.9986335,1.0,1.0,1.0,8.389503,1175.0466,0.9976696,1.0,0.07800001,0.04838711,0.102
1.0,30.0,3.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,24.0,2028.0,2.0,1.0,0.0,30.0,3.0,1.0,5.0,2.0,1.0,2.0,2.000214,0.0,1.0,1.0,1.999712,2.0,0.99999785,0.0,1.0,23.710495,1840.5685,1.9976473,1.0,1.0,1.0,23.404081,1950.5505,1.9989944,1.0,0.0059999824,0.0064516068,0.0059999824
0.0,31.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,10.0,2901.0,1.0,1.0,1.0,31.0,3.0,3.0,2.0,4.0,2.0,2.0,3.99894,2.0,1.0,2.0,1.0000978,3.0,1.0000046,0.0,1.0,10.168905,3029.5698,1.0009251,1.0,1.0,1.0,10.804228,3124.1255,1.000963,1.0,0.584,0.57419354,0.648
1.0,35.0,0.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1549.0,4.0,1.0,0.0,35.0,0.0,3.0,1.0,4.0,2.0,2.0,1.99996,2.0,1.0,1.0,0.9999597,1.0,0.99999607,0.0,1.0,8.8772135,1316.2922,3.9996948,1.0,1.0,1.0,8.388006,1179.6514,3.9993536,1.0,0.15600002,0.13225806,0.17400002
1.0,40.0,3.0,3.0,7.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,15.0,1386.0,4.0,1.0,0.0,40.0,3.0,3.0,7.0,4.0,0.0,2.0,1.9996606,2.0,1.0,2.0,0.99992204,3.0,0.99998856,1.0,1.0,13.081599,1253.2075,3.9988647,1.0,1.0,1.0,12.368718,1217.0198,3.9990103,1.0,0.00999999,0.00967741,0.013999999
1.0,26.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,27.0,5117.0,3.0,1.0,0.0,26.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0020657,3.0,1.0,1.0,1.9993526,3.0,1.0000039,0.0,1.0,24.132036,4825.8687,2.1426203,1.0,1.0,1.0,24.153656,4760.5693,2.3679993,1.0,0.0019999743,0.0,0.0019999743
0.0,67.0,0.0,3.0,4.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,1199.0,4.0,1.0,1.0,67.0,0.0,3.0,4.0,2.0,2.0,2.0,3.9997954,1.0,1.0,1.0,2.000379,0.0,1.0000341,1.0,1.0,9.3920355,1360.8215,4.0001507,1.0,1.0,1.0,9.216484,1243.3372,3.9996617,1.0,0.16799998,0.109677434,0.21200001
1.0,26.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,48.0,4788.0,4.0,1.0,0.0,26.0,1.0,3.0,2.0,2.0,1.0,2.0,3.9930081,0.0,1.0,1.0,0.99988604,3.0,1.0020164,0.0,1.0,41.964157,5631.953,4.000341,1.0,1.0,1.0,46.568226,4806.1396,4.0012655,1.0,0.0019999743,0.0,0.0019999743
0.0,59.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,48.0,6416.0,4.0,0.0,1.0,59.0,0.0,0.0,3.0,2.0,3.0,2.0,2.1142995,1.0,1.0,2.0,1.0000389,3.0,1.0000316,0.0,1.0,51.45765,7081.8413,3.9991856,0.0,0.0,0.0,48.77622,6365.1304,4.0002565,0.0,1.0,1.0,1.0
0.0,37.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,24.0,1287.0,4.0,1.0,1.0,37.0,3.0,1.0,2.0,3.0,3.0,2.0,3.9991674,2.0,1.0,1.0,2.0003128,3.0,1.0000097,1.0,1.0,24.29173,1391.1012,4.000918,1.0,1.0,1.0,25.287014,1234.3743,4.001236,1.0,0.0,0.0,0.0
0.0,27.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,3123.0,4.0,0.0,1.0,27.0,1.0,3.0,1.0,2.0,2.0,2.0,0.999913,1.0,1.0,1.0,1.0001184,3.0,0.9999973,0.0,1.0,26.861523,4075.671,3.999854,0.0,0.0,0.0,23.917673,3807.3062,3.9991307,0.0,0.47399998,0.4580645,0.544
1.0,34.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,15.0,6850.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,4.0,2.0,1.9999635,0.0,1.0,2.0,0.999933,0.0,1.0021403,1.0,1.0,13.5420265,3975.6223,1.001028,0.0,0.0,0.0,12.333536,4674.8745,1.0017688,0.0,1.0,1.0,1.0
1.0,37.0,1.0,3.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,36.0,3620.0,1.0,1.0,0.0,37.0,1.0,3.0,5.0,2.0,0.0,1.0,1.9997051,0.0,1.0,1.0,0.99996376,3.0,1.0022798,0.0,1.0,24.997404,2108.2358,1.0014892,1.0,1.0,1.0,24.523848,2498.19,1.0003049,1.0,0.0019999743,0.0,0.0019999743
1.0,44.0,0.0,2.0,8.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,18.0,6204.0,2.0,1.0,0.0,44.0,0.0,2.0,8.0,2.0,0.0,2.0,4.0012126,2.0,1.0,1.0,0.99994737,2.0,1.0013726,1.0,1.0,13.927114,2885.9976,2.0117438,1.0,1.0,1.0,13.491794,3411.886,2.0025358,1.0,0.0019999743,0.0,0.0019999743
1.0,25.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,685.0,2.0,0.0,0.0,25.0,0.0,3.0,1.0,2.0,1.0,2.0,3.9920936,3.0,0.0,1.0,0.9998894,2.0,1.0000044,0.0,1.0,12.258348,742.0259,1.9946902,0.0,0.0,0.0,13.123055,727.33813,2.0000043,0.0,0.822,0.81935483,0.84000003
1.0,32.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,18.0,1442.0,4.0,0.0,0.0,32.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0011764,1.0,1.0,0.0,1.9995868,2.0,1.0018221,0.0,1.0,16.077045,1169.9177,4.000702,0.0,0.0,0.0,19.724749,1156.1433,4.001747,0.0,1.0,1.0,1.0
1.0,49.0,2.0,1.0,7.0,4.0,3.0,2.0,4.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,30.0,3656.0,4.0,1.0,0.0,49.0,2.0,1.0,7.0,4.0,3.0,2.0,4.0008683,0.0,2.0,1.0,1.9996909,2.0,0.99997014,0.0,1.0,25.884813,3387.5884,4.0003414,1.0,1.0,1.0,27.514767,3527.1094,4.000129,1.0,0.0019999743,0.0,0.0019999743
0.0,39.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,860.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,2.0,3.0,2.0,3.998594,1.0,1.0,1.0,2.0006156,3.0,1.0000205,1.0,1.0,6.1719894,1079.9241,1.0008658,1.0,1.0,1.0,6.1815557,1111.362,1.0015777,1.0,0.0,0.0,0.0
1.0,35.0,0.0,1.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,1919.0,4.0,1.0,0.0,35.0,0.0,1.0,5.0,2.0,2.0,2.0,3.994057,3.0,1.0,2.0,0.9998263,3.0,0.9999859,0.0,1.0,8.889293,1525.8997,3.9990714,1.0,1.0,1.0,9.145945,1873.2974,3.998575,1.0,0.328,0.2870968,0.37199998
0.0,24.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,48.0,4308.0,3.0,0.0,1.0,24.0,1.0,3.0,3.0,2.0,2.0,2.0,3.99791,0.0,1.0,2.0,1.0001762,3.0,0.9999913,0.0,1.0,53.436855,4398.9224,3.9966955,0.0,0.0,0.0,54.462452,4469.341,3.9974532,0.0,0.908,0.9,0.924
1.0,38.0,0.0,1.0,7.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,24.0,1216.0,4.0,0.0,0.0,38.0,0.0,1.0,7.0,0.0,2.0,2.0,4.000822,1.0,0.0,1.0,1.9997028,3.0,1.0018691,0.0,1.0,23.094969,1281.7533,3.9995968,0.0,0.0,0.0,22.446203,1238.5454,3.9992647,0.0,0.894,0.83548385,0.934
0.0,29.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,683.0,2.0,1.0,1.0,28.999998,2.0,2.0,7.0,2.0,1.0,2.0,1.0000889,0.0,0.0,1.0,1.0001204,3.0,0.9999962,0.0,1.0,6.162444,717.5127,2.008249,1.0,1.0,1.0,6.0831337,641.9807,2.0086071,1.0,0.0019999743,0.0,0.0019999743
1.0,28.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,21.0,2993.0,3.0,1.0,0.0,28.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0007977,2.0,1.0,2.0,1.9993877,2.0,0.999997,0.0,1.0,17.295069,2138.6812,2.1052668,1.0,1.0,1.0,21.511265,2216.0686,3.9963815,1.0,0.029999971,0.0129032135,0.04400003
0.0,31.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,2782.0,1.0,1.0,1.0,31.0,3.0,3.0,1.0,1.0,1.0,2.0,1.9998226,3.0,0.0,1.0,1.0000803,0.0,1.0000112,0.0,1.0,22.14706,3265.58,1.0006626,1.0,1.0,1.0,21.966015,3184.6802,1.0011449,1.0,0.0,0.0,0.0
0.0,55.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,1424.0,3.0,1.0,1.0,55.0,3.0,3.0,5.0,4.0,3.0,2.0,3.9993083,2.0,1.0,1.0,0.99997073,0.0,1.000047,1.0,1.0,13.260565,1542.3798,3.9975867,1.0,1.0,1.0,11.220187,1359.9872,3.9975696,1.0,0.0,0.0,0.0
1.0,35.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,33.0,7253.0,3.0,1.0,0.0,35.0,3.0,1.0,2.0,2.0,1.0,2.0,1.9999574,3.0,1.0,2.0,1.9993974,1.0,0.9999819,1.0,1.0,23.686775,3795.7578,3.997654,1.0,1.0,1.0,24.719881,4492.2,3.998234,1.0,0.004000008,0.0,0.004000008
1.0,30.0,1.0,0.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,24.0,3349.0,4.0,0.0,0.0,30.0,1.0,0.0,5.0,1.0,2.0,2.0,4.00126,1.0,1.0,0.0,0.99989563,3.0,1.0019214,1.0,1.0,22.939425,3419.9006,3.9999003,0.0,0.0,0.0,23.950691,3510.4197,4.000395,0.0,1.0,1.0,1.0
1.0,43.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1203.0,3.0,1.0,0.0,43.0,1.0,3.0,1.0,0.0,3.0,2.0,1.9994453,0.0,1.0,1.0,0.9999625,3.0,0.9999788,1.0,1.0,5.7430754,923.85645,2.1460898,1.0,1.0,1.0,5.73512,962.67944,2.1826577,1.0,0.0019999743,0.0032258034,0.004000008
1.0,32.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,18.0,1530.0,3.0,0.0,0.0,32.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0001392,0.0,0.0,1.0,1.9996717,3.0,0.99999654,0.0,1.0,16.728119,1316.016,2.1667554,1.0,1.0,0.0,19.37569,1444.5724,2.2533875,0.0,0.612,0.5935484,0.676
1.0,33.0,0.0,3.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,36.0,2384.0,4.0,0.0,0.0,33.0,0.0,3.0,8.0,2.0,2.0,2.0,0.99989116,1.0,1.0,2.0,0.9998063,2.0,0.9999865,0.0,1.0,24.673265,1480.6152,4.0000367,0.0,1.0,0.0,26.300976,1576.121,4.0004277,1.0,0.12400001,0.08709675,0.15399998
1.0,23.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,48.0,15672.0,2.0,0.0,0.0,23.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0010517,3.0,1.0,1.0,0.99982417,3.0,1.0000085,1.0,1.0,42.1136,14717.791,1.9966264,0.0,0.0,0.0,42.76248,14689.258,1.9973993,0.0,0.972,0.9580645,0.974
1.0,50.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,21.0,2241.0,4.0,1.0,0.0,50.0,3.0,3.0,5.0,2.0,3.0,2.0,1.9991806,2.0,1.0,1.0,1.9997877,3.0,0.99997294,0.0,1.0,19.174242,1808.8118,4.0003247,1.0,1.0,1.0,20.670084,2000.3245,4.0000944,1.0,0.004000008,0.0064516068,0.004000008
1.0,25.0,0.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,39.0,4933.0,2.0,0.0,0.0,25.0,0.0,1.0,7.0,2.0,1.0,1.0,2.000245,2.0,1.0,1.0,1.9996009,3.0,1.0000088,0.0,1.0,37.022873,4833.1055,1.9964299,0.0,0.0,0.0,43.32489,6297.5986,1.9990492,0.0,0.804,0.7774193,0.832
